Block,Array,Row,Entity,Entity Name,Position X,Position Y,Area,Gap,Soltec Name,Full,docking,tracker length,bridge type
E,E-040,E-040-02,Bridge,E-040-02-B03/08,341460.3587,3309903.322,,65-82,,ANG2-E-040-02-B03/08,,,normal
E,E-040,E-040-02,Tracker,E-040-02-T05/09,341458.3997,3309872.904,120,,TR 02.B.18.7,ANG2-E-040-02-T05/09,,30,
E,E-041,E-041-01,Tracker,E-041-01-T01/01,341469.1997,3310304.882,120,,TR 02.B.08.6,ANG2-E-041-01-T01/01,,30,
E,E-041,E-041-01,Bridge,E-041-01-B01/02,341471.1587,3310304.542,,65-82,,ANG2-E-041-01-B01/02,,,normal
E,E-041,E-041-01,Tracker,E-041-01-T02/03,341469.1997,3310274.124,120,,TR 02.B.08.5,ANG2-E-041-01-T02/03,,30,
E,E-041,E-041-01,Bridge,E-041-01-B02/04,341471.1587,3310273.784,,65-82,,ANG2-E-041-01-B02/04,,,normal
E,E-041,E-041-01,Tracker,E-041-01-T03/05,341469.1997,3310228.351,180,,TR 02.B.09.6,ANG2-E-041-01-T03/05,,45,
E,E-041,E-041-01,Dock,E-041-01-D01/06,341469.1997,3310227.926,,76-105,,ANG2-E-041-01-D01/06,central,,
E,E-041,E-041-01,Tracker,E-041-01-T04/07,341469.1997,3310182.393,180,,TR 02.B.09.5,ANG2-E-041-01-T04/07,,45,
E,E-041,E-041-01,Bridge,E-041-01-B03/08,341471.1587,3310182.053,,40-64,,ANG2-E-041-01-B03/08,,,small
E,E-041,E-041-01,Tracker,E-041-01-T05/09,341469.1997,3310136.635,180,,TR 02.B.09.4,ANG2-E-041-01-T05/09,,45,
E,E-041,E-041-01,Bridge,E-041-01-B04/10,341471.1587,3310136.295,,40-64,,ANG2-E-041-01-B04/10,,,small
E,E-041,E-041-01,Tracker,E-041-01-T06/11,341469.1997,3310090.877,180,,TR 02.B.09.3,ANG2-E-041-01-T06/11,,45,
E,E-041,,Gap,-G01/01,341471.1587,3310090.537,,40-64,,ANG2--G01/01,,,
E,E-041,E-041-02,Tracker,E-041-02-T01/01,341469.1997,3310045.119,180,,TR 02.B.17.5,ANG2-E-041-02-T01/01,,45,
E,E-041,E-041-02,Bridge,E-041-02-B01/02,341471.1587,3310044.779,,40-64,,ANG2-E-041-02-B01/02,,,small
E,E-041,E-041-02,Tracker,E-041-02-T02/03,341469.1997,3309999.361,180,,TR 02.B.17.4,ANG2-E-041-02-T02/03,,45,
E,E-041,E-041-02,Dock,E-041-02-D01/04,341469.1997,3309998.936,,76-105,,ANG2-E-041-02-D01/04,central,,
E,E-041,E-041-02,Tracker,E-041-02-T03/05,341469.1997,3309953.403,180,,TR 02.B.17.3,ANG2-E-041-02-T03/05,,45,
E,E-041,E-041-02,Bridge,E-041-02-B02/06,341471.1587,3309953.063,,40-64,,ANG2-E-041-02-B02/06,,,small
E,E-041,E-041-02,Tracker,E-041-02-T04/07,341469.1997,3309922.66,120,,TR 02.B.17.7,ANG2-E-041-02-T04/07,,30,
E,E-041,E-041-02,Bridge,E-041-02-B03/08,341471.1587,3309922.32,,40-64,,ANG2-E-041-02-B03/08,,,small
E,E-041,E-041-02,Tracker,E-041-02-T05/09,341469.1997,3309891.902,120,,TR 02.B.17.6,ANG2-E-041-02-T05/09,,30,
E,E-042,E-042-01,Tracker,E-042-01-T01/01,341479.9997,3310323.879,120,,TR 02.B.07.6,ANG2-E-042-01-T01/01,,30,
E,E-042,E-042-01,Bridge,E-042-01-B01/02,341481.9587,3310323.539,,40-64,,ANG2-E-042-01-B01/02,,,small
E,E-042,E-042-01,Tracker,E-042-01-T02/03,341479.9997,3310293.121,120,,TR 02.B.08.7,ANG2-E-042-01-T02/03,,30,
E,E-042,E-042-01,Bridge,E-042-01-B02/04,341481.9587,3310292.781,,65-82,,ANG2-E-042-01-B02/04,,,normal
E,E-042,E-042-01,Tracker,E-042-01-T03/05,341479.9997,3310247.348,180,,TR 02.B.08.4,ANG2-E-042-01-T03/05,,45,
E,E-042,E-042-01,Dock,E-042-01-D01/06,341479.9997,3310246.923,,76-105,,ANG2-E-042-01-D01/06,central,,
E,E-042,E-042-01,Tracker,E-042-01-T04/07,341479.9997,3310201.39,180,,TR 02.B.08.3,ANG2-E-042-01-T04/07,,45,
E,E-042,E-042-01,Bridge,E-042-01-B03/08,341481.9587,3310201.05,,40-64,,ANG2-E-042-01-B03/08,,,small
E,E-042,E-042-01,Tracker,E-042-01-T05/09,341479.9997,3310155.632,180,,TR 02.B.08.2,ANG2-E-042-01-T05/09,,45,
E,E-042,E-042-01,Bridge,E-042-01-B04/10,341481.9587,3310155.292,,40-64,,ANG2-E-042-01-B04/10,,,small
E,E-042,E-042-01,Tracker,E-042-01-T06/11,341479.9997,3310109.874,180,,TR 02.B.08.1,ANG2-E-042-01-T06/11,,45,
E,E-042,,Gap,-G01/01,341481.9587,3310109.534,,40-64,,ANG2--G01/01,,,
E,E-042,E-042-02,Tracker,E-042-02-T01/01,341479.9997,3310064.116,180,,TR 02.B.16.3,ANG2-E-042-02-T01/01,,45,
E,E-042,E-042-02,Bridge,E-042-02-B01/02,341481.9587,3310063.776,,40-64,,ANG2-E-042-02-B01/02,,,small
E,E-042,E-042-02,Tracker,E-042-02-T02/03,341479.9997,3310018.358,180,,TR 02.B.16.2,ANG2-E-042-02-T02/03,,45,
E,E-042,E-042-02,Dock,E-042-02-D01/04,341479.9997,3310017.933,,76-105,,ANG2-E-042-02-D01/04,central,,
E,E-042,E-042-02,Tracker,E-042-02-T03/05,341479.9997,3309972.4,180,,TR 02.B.16.1,ANG2-E-042-02-T03/05,,45,
E,E-042,E-042-02,Bridge,E-042-02-B02/06,341481.9587,3309972.06,,40-64,,ANG2-E-042-02-B02/06,,,small
E,E-042,E-042-02,Tracker,E-042-02-T04/07,341479.9997,3309941.657,120,,TR 02.B.16.6,ANG2-E-042-02-T04/07,,30,
E,E-042,E-042-02,Bridge,E-042-02-B03/08,341481.9587,3309941.317,,65-82,,ANG2-E-042-02-B03/08,,,normal
E,E-042,E-042-02,Tracker,E-042-02-T05/09,341479.9997,3309910.899,120,,TR 02.B.16.5,ANG2-E-042-02-T05/09,,30,
E,E-043,E-043-01,Tracker,E-043-01-T01/01,341490.7997,3310342.877,120,,TR 02.B.07.7,ANG2-E-043-01-T01/01,,30,
E,E-043,E-043-01,Bridge,E-043-01-B01/02,341492.7587,3310342.537,,65-82,,ANG2-E-043-01-B01/02,,,normal
E,E-043,E-043-01,Tracker,E-043-01-T02/03,341490.7997,3310312.119,120,,TR 02.B.07.5,ANG2-E-043-01-T02/03,,30,
E,E-043,E-043-01,Bridge,E-043-01-B02/04,341492.7587,3310311.779,,40-64,,ANG2-E-043-01-B02/04,,,small
E,E-043,E-043-01,Tracker,E-043-01-T03/05,341490.7997,3310266.346,180,,TR 02.B.07.4,ANG2-E-043-01-T03/05,,45,
E,E-043,E-043-01,Dock,E-043-01-D01/06,341490.7997,3310265.921,,76-105,,ANG2-E-043-01-D01/06,central,,
E,E-043,E-043-01,Tracker,E-043-01-T04/07,341490.7997,3310220.388,180,,TR 02.B.07.3,ANG2-E-043-01-T04/07,,45,
E,E-043,E-043-01,Bridge,E-043-01-B03/08,341492.7587,3310220.048,,40-64,,ANG2-E-043-01-B03/08,,,small
E,E-043,E-043-01,Tracker,E-043-01-T05/09,341490.7997,3310174.63,180,,TR 02.B.07.2,ANG2-E-043-01-T05/09,,45,
E,E-043,E-043-01,Bridge,E-043-01-B04/10,341492.7587,3310174.29,,40-64,,ANG2-E-043-01-B04/10,,,small
E,E-043,E-043-01,Tracker,E-043-01-T06/11,341490.7997,3310128.872,180,,TR 02.B.07.1,ANG2-E-043-01-T06/11,,45,
E,E-043,,Gap,-G01/01,341492.7587,3310128.532,,40-64,,ANG2--G01/01,,,
E,E-043,E-043-02,Tracker,E-043-02-T01/01,341490.7997,3310083.114,180,,TR 02.B.15.2,ANG2-E-043-02-T01/01,,45,
E,E-043,E-043-02,Bridge,E-043-02-B01/02,341492.7587,3310082.774,,40-64,,ANG2-E-043-02-B01/02,,,small
E,E-043,E-043-02,Tracker,E-043-02-T02/03,341490.7997,3310037.356,180,,TR 02.B.15.1,ANG2-E-043-02-T02/03,,45,
E,E-043,E-043-02,Dock,E-043-02-D01/04,341490.7997,3310036.931,,76-105,,ANG2-E-043-02-D01/04,central,,
E,E-043,E-043-02,Tracker,E-043-02-T03/05,341490.7997,3309991.398,180,,TR 02.B.16.4,ANG2-E-043-02-T03/05,,45,
E,E-043,E-043-02,Bridge,E-043-02-B02/06,341492.7587,3309991.058,,40-64,,ANG2-E-043-02-B02/06,,,small
E,E-043,E-043-02,Tracker,E-043-02-T04/07,341490.7997,3309960.655,120,,TR 02.B.16.7,ANG2-E-043-02-T04/07,,30,
E,E-043,E-043-02,Bridge,E-043-02-B03/08,341492.7587,3309960.315,,65-82,,ANG2-E-043-02-B03/08,,,normal
E,E-043,E-043-02,Tracker,E-043-02-T05/09,341490.7997,3309929.897,120,,TR 02.B.15.7,ANG2-E-043-02-T05/09,,30,
E,E-044,E-044-01,Tracker,E-044-01-T01/01,341501.5997,3310361.874,120,,TR 02.B.06.6,ANG2-E-044-01-T01/01,,30,
E,E-044,E-044-01,Bridge,E-044-01-B01/02,341503.5587,3310361.534,,65-82,,ANG2-E-044-01-B01/02,,,normal
E,E-044,E-044-01,Tracker,E-044-01-T02/03,341501.5997,3310331.116,120,,TR 02.B.06.5,ANG2-E-044-01-T02/03,,30,
E,E-044,E-044-01,Bridge,E-044-01-B02/04,341503.5587,3310330.776,,65-82,,ANG2-E-044-01-B02/04,,,normal
E,E-044,E-044-01,Tracker,E-044-01-T03/05,341501.5997,3310285.343,180,,TR 02.B.06.4,ANG2-E-044-01-T03/05,,45,
E,E-044,E-044-01,Dock,E-044-01-D01/06,341501.5997,3310284.918,,76-105,,ANG2-E-044-01-D01/06,central,,
E,E-044,E-044-01,Tracker,E-044-01-T04/07,341501.5997,3310239.385,180,,TR 02.B.06.3,ANG2-E-044-01-T04/07,,45,
E,E-044,E-044-01,Bridge,E-044-01-B03/08,341503.5587,3310239.045,,40-64,,ANG2-E-044-01-B03/08,,,small
E,E-044,E-044-01,Tracker,E-044-01-T05/09,341501.5997,3310193.627,180,,TR 02.B.06.2,ANG2-E-044-01-T05/09,,45,
E,E-044,E-044-01,Bridge,E-044-01-B04/10,341503.5587,3310193.287,,40-64,,ANG2-E-044-01-B04/10,,,small
E,E-044,E-044-01,Tracker,E-044-01-T06/11,341501.5997,3310147.869,180,,TR 02.B.06.1,ANG2-E-044-01-T06/11,,45,
E,E-044,,Gap,-G01/01,341503.5587,3310147.529,,40-64,,ANG2--G01/01,,,
E,E-044,E-044-02,Tracker,E-044-02-T01/01,341501.5997,3310102.111,180,,TR 02.B.14.1,ANG2-E-044-02-T01/01,,45,
E,E-044,E-044-02,Bridge,E-044-02-B01/02,341503.5587,3310101.771,,40-64,,ANG2-E-044-02-B01/02,,,small
E,E-044,E-044-02,Tracker,E-044-02-T02/03,341501.5997,3310056.353,180,,TR 02.B.15.4,ANG2-E-044-02-T02/03,,45,
E,E-044,E-044-02,Dock,E-044-02-D01/04,341501.5997,3310055.928,,76-105,,ANG2-E-044-02-D01/04,central,,
E,E-044,E-044-02,Tracker,E-044-02-T03/05,341501.5997,3310010.395,180,,TR 02.B.15.3,ANG2-E-044-02-T03/05,,45,
E,E-044,E-044-02,Bridge,E-044-02-B02/06,341503.5587,3310010.055,,40-64,,ANG2-E-044-02-B02/06,,,small
E,E-044,E-044-02,Tracker,E-044-02-T04/07,341501.5997,3309979.652,120,,TR 02.B.15.6,ANG2-E-044-02-T04/07,,30,
E,E-044,E-044-02,Bridge,E-044-02-B03/08,341503.5587,3309979.312,,65-82,,ANG2-E-044-02-B03/08,,,normal
E,E-044,E-044-02,Tracker,E-044-02-T05/09,341501.5997,3309948.894,120,,TR 02.B.15.5,ANG2-E-044-02-T05/09,,30,
E,E-045,E-045-01,Tracker,E-045-01-T01/01,341512.3997,3310380.872,120,,TR 02.B.06.7,ANG2-E-045-01-T01/01,,30,
E,E-045,E-045-01,Bridge,E-045-01-B01/02,341514.3587,3310380.532,,65-82,,ANG2-E-045-01-B01/02,,,normal
E,E-045,E-045-01,Tracker,E-045-01-T02/03,341512.3997,3310350.114,120,,TR 02.B.05.5,ANG2-E-045-01-T02/03,,30,
E,E-045,E-045-01,Bridge,E-045-01-B02/04,341514.3587,3310349.774,,40-64,,ANG2-E-045-01-B02/04,,,small
E,E-045,E-045-01,Tracker,E-045-01-T03/05,341512.3997,3310304.341,180,,TR 02.B.05.4,ANG2-E-045-01-T03/05,,45,
E,E-045,E-045-01,Dock,E-045-01-D01/06,341512.3997,3310303.916,,76-105,,ANG2-E-045-01-D01/06,central,,
E,E-045,E-045-01,Tracker,E-045-01-T04/07,341512.3997,3310258.383,180,,TR 02.B.05.3,ANG2-E-045-01-T04/07,,45,
E,E-045,E-045-01,Bridge,E-045-01-B03/08,341514.3587,3310258.043,,40-64,,ANG2-E-045-01-B03/08,,,small
E,E-045,E-045-01,Tracker,E-045-01-T05/09,341512.3997,3310212.625,180,,TR 02.B.05.2,ANG2-E-045-01-T05/09,,45,
E,E-045,E-045-01,Bridge,E-045-01-B04/10,341514.3587,3310212.285,,40-64,,ANG2-E-045-01-B04/10,,,small
E,E-045,E-045-01,Tracker,E-045-01-T06/11,341512.3997,3310166.867,180,,TR 02.B.05.1,ANG2-E-045-01-T06/11,,45,
E,E-045,,Gap,-G01/01,341514.3587,3310166.527,,40-64,,ANG2--G01/01,,,
E,E-045,E-045-02,Tracker,E-045-02-T01/01,341512.3997,3310121.109,180,,TR 02.B.14.4,ANG2-E-045-02-T01/01,,45,
E,E-045,E-045-02,Bridge,E-045-02-B01/02,341514.3587,3310120.769,,40-64,,ANG2-E-045-02-B01/02,,,small
E,E-045,E-045-02,Tracker,E-045-02-T02/03,341512.3997,3310075.351,180,,TR 02.B.14.3,ANG2-E-045-02-T02/03,,45,
E,E-045,E-045-02,Dock,E-045-02-D01/04,341512.3997,3310074.926,,76-105,,ANG2-E-045-02-D01/04,central,,
E,E-045,E-045-02,Tracker,E-045-02-T03/05,341512.3997,3310029.393,180,,TR 02.B.14.2,ANG2-E-045-02-T03/05,,45,
E,E-045,E-045-02,Bridge,E-045-02-B02/06,341514.3587,3310029.053,,40-64,,ANG2-E-045-02-B02/06,,,small
E,E-045,E-045-02,Tracker,E-045-02-T04/07,341512.3997,3309998.65,120,,TR 02.B.14.6,ANG2-E-045-02-T04/07,,30,
E,E-045,E-045-02,Bridge,E-045-02-B03/08,341514.3587,3309998.31,,40-64,,ANG2-E-045-02-B03/08,,,small
E,E-045,E-045-02,Tracker,E-045-02-T05/09,341512.3997,3309967.892,120,,TR 02.B.14.5,ANG2-E-045-02-T05/09,,30,
E,E-046,E-046-01,Tracker,E-046-01-T01/01,341523.1997,3310399.869,120,,TR 02.B.05.7,ANG2-E-046-01-T01/01,,30,
E,E-046,E-046-01,Bridge,E-046-01-B01/02,341525.1587,3310399.529,,65-82,,ANG2-E-046-01-B01/02,,,normal
E,E-046,E-046-01,Tracker,E-046-01-T02/03,341523.1997,3310369.111,120,,TR 02.B.05.6,ANG2-E-046-01-T02/03,,30,
E,E-046,E-046-01,Bridge,E-046-01-B02/04,341525.1587,3310368.771,,40-64,,ANG2-E-046-01-B02/04,,,small
E,E-046,E-046-01,Tracker,E-046-01-T03/05,341523.1997,3310323.338,180,,TR 02.B.04.4,ANG2-E-046-01-T03/05,,45,
E,E-046,E-046-01,Dock,E-046-01-D01/06,341523.1997,3310322.913,,72-75,,ANG2-E-046-01-D01/06,central,,
E,E-046,E-046-01,Tracker,E-046-01-T04/07,341523.1997,3310277.38,180,,TR 02.B.04.3,ANG2-E-046-01-T04/07,,45,
E,E-046,E-046-01,Bridge,E-046-01-B03/08,341525.1587,3310277.04,,40-64,,ANG2-E-046-01-B03/08,,,small
E,E-046,E-046-01,Tracker,E-046-01-T05/09,341523.1997,3310231.622,180,,TR 02.B.04.2,ANG2-E-046-01-T05/09,,45,
E,E-046,E-046-01,Bridge,E-046-01-B04/10,341525.1587,3310231.282,,40-64,,ANG2-E-046-01-B04/10,,,small
E,E-046,E-046-01,Tracker,E-046-01-T06/11,341523.1997,3310185.864,180,,TR 02.B.04.1,ANG2-E-046-01-T06/11,,45,
E,E-046,,Gap,-G01/01,341525.1587,3310185.524,,40-64,,ANG2--G01/01,,,
E,E-046,E-046-02,Tracker,E-046-02-T01/01,341523.1997,3310140.106,180,,TR 02.B.13.3,ANG2-E-046-02-T01/01,,45,
E,E-046,E-046-02,Bridge,E-046-02-B01/02,341525.1587,3310139.766,,40-64,,ANG2-E-046-02-B01/02,,,small
E,E-046,E-046-02,Tracker,E-046-02-T02/03,341523.1997,3310094.348,180,,TR 02.B.13.2,ANG2-E-046-02-T02/03,,45,
E,E-046,E-046-02,Dock,E-046-02-D01/04,341523.1997,3310093.923,,76-105,,ANG2-E-046-02-D01/04,central,,
E,E-046,E-046-02,Tracker,E-046-02-T03/05,341523.1997,3310048.39,180,,TR 02.B.13.1,ANG2-E-046-02-T03/05,,45,
E,E-046,E-046-02,Bridge,E-046-02-B02/06,341525.1587,3310048.05,,40-64,,ANG2-E-046-02-B02/06,,,small
E,E-046,E-046-02,Tracker,E-046-02-T04/07,341523.1997,3310017.647,120,,TR 02.B.13.5,ANG2-E-046-02-T04/07,,30,
E,E-046,E-046-02,Bridge,E-046-02-B03/08,341525.1587,3310017.307,,65-82,,ANG2-E-046-02-B03/08,,,normal
E,E-046,E-046-02,Tracker,E-046-02-T05/09,341523.1997,3309986.889,120,,TR 02.B.14.7,ANG2-E-046-02-T05/09,,30,
E,E-047,E-047-01,Tracker,E-047-01-T01/01,341533.9997,3310418.867,120,,TR 03.A.05.4,ANG2-E-047-01-T01/01,,30,
E,E-047,E-047-01,Bridge,E-047-01-B01/02,341535.9587,3310418.527,,40-64,,ANG2-E-047-01-B01/02,,,small
E,E-047,E-047-01,Tracker,E-047-01-T02/03,341533.9997,3310388.109,120,,TR 03.A.05.3,ANG2-E-047-01-T02/03,,30,
E,E-047,E-047-01,Bridge,E-047-01-B02/04,341535.9587,3310387.769,,40-64,,ANG2-E-047-01-B02/04,,,small
E,E-047,E-047-01,Tracker,E-047-01-T03/05,341533.9997,3310342.336,180,,TR 02.B.03.2,ANG2-E-047-01-T03/05,,45,
E,E-047,E-047-01,Dock,E-047-01-D01/06,341533.9997,3310341.911,,76-105,,ANG2-E-047-01-D01/06,central,,
E,E-047,E-047-01,Tracker,E-047-01-T04/07,341533.9997,3310296.378,180,,TR 02.B.03.1,ANG2-E-047-01-T04/07,,45,
E,E-047,E-047-01,Bridge,E-047-01-B03/08,341535.9587,3310296.038,,40-64,,ANG2-E-047-01-B03/08,,,small
E,E-047,E-047-01,Tracker,E-047-01-T05/09,341533.9997,3310250.62,180,,TR 02.B.04.6,ANG2-E-047-01-T05/09,,45,
E,E-047,E-047-01,Bridge,E-047-01-B04/10,341535.9587,3310250.28,,40-64,,ANG2-E-047-01-B04/10,,,small
E,E-047,E-047-01,Tracker,E-047-01-T06/11,341533.9997,3310204.862,180,,TR 02.B.04.5,ANG2-E-047-01-T06/11,,45,
E,E-047,,Gap,-G01/01,341535.9587,3310204.522,,40-64,,ANG2--G01/01,,,
E,E-047,E-047-02,Tracker,E-047-02-T01/01,341533.9997,3310159.104,180,,TR 02.B.12.2,ANG2-E-047-02-T01/01,,45,
E,E-047,E-047-02,Bridge,E-047-02-B01/02,341535.9587,3310158.764,,40-64,,ANG2-E-047-02-B01/02,,,small
E,E-047,E-047-02,Tracker,E-047-02-T02/03,341533.9997,3310113.346,180,,TR 02.B.12.1,ANG2-E-047-02-T02/03,,45,
E,E-047,E-047-02,Dock,E-047-02-D01/04,341533.9997,3310112.921,,76-105,,ANG2-E-047-02-D01/04,central,,
E,E-047,E-047-02,Tracker,E-047-02-T03/05,341533.9997,3310067.388,180,,TR 02.B.13.4,ANG2-E-047-02-T03/05,,45,
E,E-047,E-047-02,Bridge,E-047-02-B02/06,341535.9587,3310067.048,,40-64,,ANG2-E-047-02-B02/06,,,small
E,E-047,E-047-02,Tracker,E-047-02-T04/07,341533.9997,3310036.645,120,,TR 02.B.13.7,ANG2-E-047-02-T04/07,,30,
E,E-047,E-047-02,Bridge,E-047-02-B03/08,341535.9587,3310036.305,,40-64,,ANG2-E-047-02-B03/08,,,small
E,E-047,E-047-02,Tracker,E-047-02-T05/09,341533.9997,3310005.887,120,,TR 02.B.13.6,ANG2-E-047-02-T05/09,,30,
E,E-048,E-048-01,Tracker,E-048-01-T01/01,341544.7997,3310437.865,120,,TR 03.A.05.6,ANG2-E-048-01-T01/01,,30,
E,E-048,E-048-01,Bridge,E-048-01-B01/02,341546.7587,3310437.525,,65-82,,ANG2-E-048-01-B01/02,,,normal
E,E-048,E-048-01,Tracker,E-048-01-T02/03,341544.7997,3310407.107,120,,TR 03.A.05.5,ANG2-E-048-01-T02/03,,30,
E,E-048,E-048-01,Bridge,E-048-01-B02/04,341546.7587,3310406.767,,40-64,,ANG2-E-048-01-B02/04,,,small
E,E-048,E-048-01,Tracker,E-048-01-T03/05,341544.7997,3310361.334,180,,TR 02.B.03.6,ANG2-E-048-01-T03/05,,45,
E,E-048,E-048-01,Dock,E-048-01-D01/06,341544.7997,3310360.909,,76-105,,ANG2-E-048-01-D01/06,central,,
E,E-048,E-048-01,Tracker,E-048-01-T04/07,341544.7997,3310315.376,180,,TR 02.B.03.5,ANG2-E-048-01-T04/07,,45,
E,E-048,E-048-01,Bridge,E-048-01-B03/08,341546.7587,3310315.036,,40-64,,ANG2-E-048-01-B03/08,,,small
E,E-048,E-048-01,Tracker,E-048-01-T05/09,341544.7997,3310269.618,180,,TR 02.B.03.4,ANG2-E-048-01-T05/09,,45,
E,E-048,E-048-01,Bridge,E-048-01-B04/10,341546.7587,3310269.278,,40-64,,ANG2-E-048-01-B04/10,,,small
E,E-048,E-048-01,Tracker,E-048-01-T06/11,341544.7997,3310223.86,180,,TR 02.B.03.3,ANG2-E-048-01-T06/11,,45,
E,E-048,,Gap,-G01/01,341546.7587,3310223.52,,40-64,,ANG2--G01/01,,,
E,E-048,E-048-02,Tracker,E-048-02-T01/01,341544.7997,3310178.102,180,,TR 02.B.12.5,ANG2-E-048-02-T01/01,,45,
E,E-048,E-048-02,Bridge,E-048-02-B01/02,341546.7587,3310177.762,,40-64,,ANG2-E-048-02-B01/02,,,small
E,E-048,E-048-02,Tracker,E-048-02-T02/03,341544.7997,3310132.344,180,,TR 02.B.12.4,ANG2-E-048-02-T02/03,,45,
E,E-048,E-048-02,Dock,E-048-02-D01/04,341544.7997,3310131.919,,72-75,,ANG2-E-048-02-D01/04,central,,
E,E-048,E-048-02,Tracker,E-048-02-T03/05,341544.7997,3310086.386,180,,TR 02.B.12.3,ANG2-E-048-02-T03/05,,45,
E,E-048,E-048-02,Bridge,E-048-02-B02/06,341546.7587,3310086.046,,40-64,,ANG2-E-048-02-B02/06,,,small
E,E-048,E-048-02,Tracker,E-048-02-T04/07,341544.7997,3310055.643,120,,TR 02.B.12.7,ANG2-E-048-02-T04/07,,30,
E,E-048,E-048-02,Bridge,E-048-02-B03/08,341546.7587,3310055.303,,40-64,,ANG2-E-048-02-B03/08,,,small
E,E-048,E-048-02,Tracker,E-048-02-T05/09,341544.7997,3310024.885,120,,TR 02.B.12.6,ANG2-E-048-02-T05/09,,30,
E,E-049,E-049-01,Tracker,E-049-01-T01/01,341555.5997,3310456.862,120,,TR 03.B.05.8,ANG2-E-049-01-T01/01,,30,
E,E-049,E-049-01,Bridge,E-049-01-B01/02,341557.5587,3310456.522,,40-64,,ANG2-E-049-01-B01/02,,,small
E,E-049,E-049-01,Tracker,E-049-01-T02/03,341555.5997,3310426.104,120,,TR 03.A.05.7,ANG2-E-049-01-T02/03,,30,
E,E-049,E-049-01,Bridge,E-049-01-B02/04,341557.5587,3310425.764,,40-64,,ANG2-E-049-01-B02/04,,,small
E,E-049,E-049-01,Tracker,E-049-01-T03/05,341555.5997,3310380.331,180,,TR 03.A.05.2,ANG2-E-049-01-T03/05,,45,
E,E-049,E-049-01,Dock,E-049-01-D01/06,341555.5997,3310379.906,,76-105,,ANG2-E-049-01-D01/06,central,,
E,E-049,E-049-01,Tracker,E-049-01-T04/07,341555.5997,3310334.373,180,,TR 03.A.05.1,ANG2-E-049-01-T04/07,,45,
E,E-049,E-049-01,Bridge,E-049-01-B03/08,341557.5587,3310334.033,,40-64,,ANG2-E-049-01-B03/08,,,small
E,E-049,E-049-01,Tracker,E-049-01-T05/09,341555.5997,3310288.615,180,,TR 02.B.11.5,ANG2-E-049-01-T05/09,,45,
E,E-049,E-049-01,Bridge,E-049-01-B04/10,341557.5587,3310288.275,,40-64,,ANG2-E-049-01-B04/10,,,small
E,E-049,E-049-01,Tracker,E-049-01-T06/11,341555.5997,3310242.857,180,,TR 02.B.11.4,ANG2-E-049-01-T06/11,,45,
E,E-049,,Gap,-G01/01,341557.5587,3310242.517,,40-64,,ANG2--G01/01,,,
E,E-049,E-049-02,Tracker,E-049-02-T01/01,341555.5997,3310197.099,180,,TR 02.B.11.3,ANG2-E-049-02-T01/01,,45,
E,E-049,E-049-02,Bridge,E-049-02-B01/02,341557.5587,3310196.759,,40-64,,ANG2-E-049-02-B01/02,,,small
E,E-049,E-049-02,Tracker,E-049-02-T02/03,341555.5997,3310151.341,180,,TR 02.B.11.2,ANG2-E-049-02-T02/03,,45,
E,E-049,E-049-02,Dock,E-049-02-D01/04,341555.5997,3310150.916,,76-105,,ANG2-E-049-02-D01/04,central,,
E,E-049,E-049-02,Tracker,E-049-02-T03/05,341555.5997,3310105.383,180,,TR 02.B.11.1,ANG2-E-049-02-T03/05,,45,
E,E-049,E-049-02,Bridge,E-049-02-B02/06,341557.5587,3310105.043,,40-64,,ANG2-E-049-02-B02/06,,,small
E,E-049,E-049-02,Tracker,E-049-02-T04/07,341555.5997,3310074.64,120,,TR 02.B.11.7,ANG2-E-049-02-T04/07,,30,
E,E-049,E-049-02,Bridge,E-049-02-B03/08,341557.5587,3310074.3,,65-82,,ANG2-E-049-02-B03/08,,,normal
E,E-049,E-049-02,Tracker,E-049-02-T05/09,341555.5997,3310043.882,120,,TR 02.B.11.6,ANG2-E-049-02-T05/09,,30,
E,E-050,E-050-01,Tracker,E-050-01-T01/01,341566.3997,3310475.86,120,,TR 03.A.06.6,ANG2-E-050-01-T01/01,,30,
E,E-050,E-050-01,Bridge,E-050-01-B01/02,341568.3587,3310475.52,,40-64,,ANG2-E-050-01-B01/02,,,small
E,E-050,E-050-01,Tracker,E-050-01-T02/03,341566.3997,3310445.102,120,,TR 03.A.06.5,ANG2-E-050-01-T02/03,,30,
E,E-050,E-050-01,Bridge,E-050-01-B02/04,341568.3587,3310444.762,,65-82,,ANG2-E-050-01-B02/04,,,normal
E,E-050,E-050-01,Tracker,E-050-01-T03/05,341566.3997,3310399.329,180,,TR 03.A.06.4,ANG2-E-050-01-T03/05,,45,
E,E-050,E-050-01,Dock,E-050-01-D01/06,341566.3997,3310398.904,,76-105,,ANG2-E-050-01-D01/06,central,,
E,E-050,E-050-01,Tracker,E-050-01-T04/07,341566.3997,3310353.371,180,,TR 03.A.06.3,ANG2-E-050-01-T04/07,,45,
E,E-050,E-050-01,Bridge,E-050-01-B03/08,341568.3587,3310353.031,,40-64,,ANG2-E-050-01-B03/08,,,small
E,E-050,E-050-01,Tracker,E-050-01-T05/09,341566.3997,3310307.613,180,,TR 03.A.06.2,ANG2-E-050-01-T05/09,,45,
E,E-050,E-050-01,Bridge,E-050-01-B04/10,341568.3587,3310307.273,,40-64,,ANG2-E-050-01-B04/10,,,small
